QR Pct in range,QR Avg length,Runtime
90.75999999999999,2.433130585504041,11.770074000000022
90.88000000000001,2.2569967105675945,11.993258275000699
91.12,2.2832510885726083,11.890155905000029
92.02,2.410939470726905,11.866817524999533
88.52,2.1939835643485925,12.219342026999584
91.97999999999999,2.4250007699559553,11.881174487999488
89.62,2.260309462916477,11.985572221000439
90.24,2.438659815364224,11.858857500999875
89.42,2.345606197773966,11.739568603000407
90.28,2.4232635071778104,11.805033121000633
90.12,2.3241740693113666,11.892041428000084
90.75999999999999,2.3429031665634152,12.413096919000054
89.68,2.2801238615066604,12.279921370999546
90.8,2.2211107026317185,12.085879330000353
89.86,2.284645797608204,11.9805479810002
89.56,2.3616776597805074,11.930953983999643
90.96,2.30919278135965,11.938217064000128
90.48,2.2827816858662957,12.43566200299938
89.86,2.255510885517468,11.956593762000011
90.12,2.175633383254408,11.918538656999772
90.86,2.4090544711109163,12.067137860000003
90.60000000000001,2.287134840244239,11.861125696999807
92.08,2.4806464280168283,12.218776607000109
90.58,2.4094177819007587,11.97953857399989
90.12,2.4371888208921444,12.130381944000874
89.5,2.3006037627282594,12.225033065999924
89.68,2.4603898350010005,11.921034806000534
90.44,2.2656881374526265,12.05977491000067
91.53999999999999,2.5379963682702438,12.162033013999462
90.84,2.324710192887116,12.128167046000272
90.66,2.2786436108981403,12.98914383600004
90.03999999999999,2.299972523479978,12.340053061999242
89.94,2.271518972716631,12.22468005600058
91.3,2.269651258224197,12.23949278300006
90.4,2.3287396819765256,12.006946213000447
89.78,2.2320806908906947,12.486274436999338
87.82,2.2494296004734684,12.306802099999913
89.53999999999999,2.330237714917949,12.191224621999936
90.10000000000001,2.3481583997378324,12.06604219000019
89.1,2.379858490292619,11.905113996000182
89.46,2.3447644119316426,12.029256972999974
89.72,2.334057657318382,11.95705173099941
91.2,2.2973700285702106,12.037252244999763
91.74,2.3855377600352505,12.106656938000015
91.25999999999999,2.4013749503909843,11.84562067600018
89.82,2.197121173146341,12.036090321000302
90.36,2.3395136948760666,11.878077284999563
90.66,2.321616836824758,11.741715076000219
90.08,2.719829761187772,11.940538102999199
90.58,2.4765754464709215,11.94469541000035
90.03999999999999,2.3022695393974684,11.889628220999839
90.38000000000001,2.3111694539593315,11.875593062000007
89.60000000000001,2.3298111967425363,11.820816419999574
89.86,2.2427934965869,11.89825941899926
90.3,2.3542379327646343,12.01341296299961
90.08,2.3833832082722717,11.771038525999757
89.7,2.362841937759488,11.902503801999956
90.96,2.3863267182571355,12.087462036000034
90.48,2.3212753464135143,12.024986551999973
90.86,2.3955636025598737,11.896019527000135
90.75999999999999,2.446994811409978,11.853861004000464
90.03999999999999,2.464649872481175,11.940270709999822
89.02,2.202084293793752,12.338818073999391
90.2,2.262494361324737,11.919263470999795
90.52,2.362040373459872,11.987166795000121
89.36,2.281100633040905,11.972447618999468
90.75999999999999,2.2939306222431117,11.851841161000266
90.52,2.5944464161527314,12.087406783000006
89.92,2.3035173207163395,11.941811364999921
89.53999999999999,2.315735221746528,12.005279696000798
90.53999999999999,2.2339166145492855,12.173933594000118
89.96,2.4592941137514077,11.981052527000429
91.25999999999999,2.3353085202181827,12.299596093000218
89.62,2.450804933573361,12.052719616999639
88.86,2.22507929313878,12.031719332000648
89.36,2.2309997124459673,12.238387896999484
89.94,2.309890797157272,11.75606958500066
89.38000000000001,2.270325339610509,12.164707539999654
91.82000000000001,2.444532989998388,12.014817411999502
89.14,2.2043945955320705,11.886971916999755
90.14,2.3679788109133786,12.009860427000604
90.42,2.373235656912557,11.81996445599998
90.42,2.42581241512235,12.101694740000312
91.14,2.548067470930434,12.070428529999845
90.12,2.3800826865341485,12.066842547000306
89.72,2.2591538345565874,12.167720722000013
91.28,2.427507327894982,11.787254922999637
90.66,2.3234527833303678,12.096924831999786
90.66,2.2967895035628456,12.080174760999398
90.0,2.2861706000592674,11.993148044000009
90.75999999999999,2.3465050021383687,12.191360028000418
90.8,2.304440334616334,11.996423108999807
91.34,2.2805200031302335,11.945972172999973
90.75999999999999,2.339960544080653,12.008402827999817
88.26,2.294095739980169,11.814053209000122
91.3,2.540977898371135,12.076648860000205
90.75999999999999,2.2321505841454012,12.103079501999673
90.74,2.3048097615285665,11.972716691999267
89.82,2.2267706336686195,12.005176935000236
90.36,2.353684628735299,11.839936208999461
90.68,2.362966158487489,12.094750562000627
90.18,2.4218571477949355,12.091457456000171
90.86,2.2944861620348105,12.055246891999559
89.94,2.2863276611472787,12.187984856000185
90.75999999999999,2.213986272329543,11.930979470999773
89.32,2.3504577194612617,12.537980746000358
90.44,2.282719464631297,12.608281935999912
90.60000000000001,2.748237741755961,12.58990895900024
89.44,2.589138992102332,12.740187705999233
90.48,2.335077442279472,12.227064634999806
90.12,2.929900307990193,12.52942290899955
91.2,2.2916584302192886,12.036101831000451
90.86,2.4136766332838584,12.132312061999983
89.66,2.256930104721184,12.107471995999731
89.05999999999999,2.3162914063122217,11.890616652000062
91.62,2.332604361018684,12.33274744299979
89.05999999999999,2.1776901985817076,12.072804151000128
89.02,2.1812524020231927,11.907345284000257
89.88000000000001,2.3689741853612034,12.074711567000122
88.88000000000001,2.1779009418188813,11.907926316000157
89.05999999999999,2.2398488730452124,12.219509118000133
90.78,2.237022889548927,12.277317320000293
89.62,2.215240976937509,11.812617616999887
89.98,2.355398467101233,12.009760505999111
89.48,2.2941625090531756,11.856344947000252
89.62,2.305826124568416,11.876527031000478
90.94,2.4297687736153115,12.091172561000349
90.36,2.2770442974060914,11.837992423000287
89.75999999999999,2.2761363320199512,12.000862536999193
89.66,2.2987008987469393,12.031562342999678
90.0,2.1738587153768387,11.853020233999814
89.64,2.2364778764501287,12.076718645000255
91.10000000000001,2.400593887275617,12.06543663299999
88.38000000000001,2.2619149602607664,12.175789445000191
88.96,2.2597192524502816,12.19418483499976
89.48,2.302076582559263,11.838637629000004
90.25999999999999,2.4764677955947367,11.961940770999718
90.92,2.334278770432491,12.075809582999682
91.38,2.3269539778859727,11.950826702000086
88.72,2.2112233238122987,12.030181604999598
91.36,2.429316681917536,11.93646767700011
89.98,2.2571651760944187,12.12871518799966
89.98,2.302609641864267,12.273168828000053
89.46,2.2748080598730835,11.836438599999383
90.96,2.3142951988066853,12.1525305819996
89.78,2.723771410553513,11.834858918999998
89.75999999999999,2.292090269336317,11.826267750000625
89.7,2.3651819645547474,12.149389288999373
89.42,2.3508705057938823,11.853714861999833
89.78,2.3079537145260463,12.013874586000384
90.53999999999999,2.2955832578713236,11.746397670999613
90.4,2.4111867337299384,11.837587476999943
90.03999999999999,2.1580552188474433,11.994715353000174
89.96,2.2030729154944093,11.835441967000406
89.8,2.333280005043571,12.14959645900035
90.82000000000001,2.2556060243026774,12.006652899999608
90.56,2.9105122078556125,11.79233775800003
90.53999999999999,2.382302844934916,11.993290746000639
90.38000000000001,2.2893735502445858,11.868335643000137
89.78,2.285089910359204,11.888230612999905
89.24,2.519859354237977,12.05822428600004
91.32000000000001,2.337958508428628,11.819447770000806
89.18,2.258980786201489,12.106382408999707
90.8,2.404862211957036,11.81540609700005
89.48,2.263560184069282,11.921885765999832
91.72,2.57553255061445,12.020706358999632
91.28,2.3472018550116935,11.778424422999706
90.32,2.2530728609943447,11.929953994998868
90.75999999999999,2.5306311885233974,11.915788340998915
89.94,2.3940275583896176,11.778936320000867
91.0,2.4747080066580254,12.119811394999488
90.66,2.301930927557351,12.060854143999677
90.14,2.425846489743402,11.818777684999077
90.53999999999999,2.595768350894486,11.995928412001376
89.1,2.2428386514955934,11.877363896999668
90.48,2.415293718753699,11.952991649999603
90.14,2.358195784215899,12.038179274999493
89.84,2.3928035008966866,11.878531624999596
90.32,2.2852660809944823,12.17457796799863
89.1,2.231385063300647,11.910693296000318
90.5,2.296946354871506,12.039093175000744
90.58,2.4983203161074203,12.225305156000104
90.18,2.336838616132319,11.909438585000316
90.02,2.312191898525362,11.946918437000932
90.56,2.2696511564749864,12.146003086998462
88.68,2.3172947396195673,11.911773056999664
90.16,2.198318685663748,11.980707140999584
90.18,2.267806233421869,11.81288686500011
91.03999999999999,2.3326916975285172,12.181231272999867
90.68,2.41584221448557,11.89547746000062
90.16,2.176255375010399,11.849738183998852
91.08000000000001,2.382276488464943,11.987892258999636
89.72,2.3014000697082784,11.819060018999153
89.53999999999999,2.23950869577773,11.851013882000188
89.12,2.3294205242115322,11.884779443000298
90.74,2.3514101891487518,11.768236887999592
89.75999999999999,2.3049649897881275,11.809915698999248
90.25999999999999,2.3655458283397364,11.795195456999863
90.9,2.453687989425732,11.726707343999806
89.52,2.26858901175257,11.735594347999722
90.8,2.2380068596123666,11.821417469998778
89.36,2.2299693894902375,11.699072215000342
90.16,2.4231144307877055,11.926065249001113
90.56,2.400747289022964,11.787230948999422
91.8,2.3292092052539357,11.861529261999749
88.68,2.2224374797265205,11.806002319000982
90.64,2.2649490532707506,11.712830332999147
90.25999999999999,2.750299870717205,11.771018642000854
88.96,2.2492500069017813,11.753802354998697
90.64,2.3457513594241495,11.761323148000884
90.03999999999999,2.674641739677698,12.06310807799855
90.14,2.3766828674571947,11.786635896000007
90.3,2.3529283988067347,11.768683557000259
90.14,2.3474130127605415,11.765757059998577
88.84,2.252981776001793,11.742883195000104
89.48,2.5344193861771864,11.932130421999318
89.18,2.222671778513454,11.924908936000065
89.88000000000001,2.2825453151717077,11.924822789000245
90.4,2.450281146940468,12.100978250999106
90.64,2.4341438812702085,11.872269043000415
90.25999999999999,2.3138979824821164,11.845510121000189
89.92,2.214013921447522,12.060414068999307
90.02,2.357804072031503,11.975769720000244
91.46,2.3023326952899263,12.236644020000313
90.28,2.5352310797933297,12.054936471000474
89.22,2.3462697506683923,11.883925985999667
90.52,2.5549361566787185,12.095998541000881
89.14,2.571610148535195,11.77725162599927
90.53999999999999,2.2779211376865414,11.98064155999964
89.86,2.2602644712813986,11.949481035000645
92.4,2.3339432763430885,12.047305660000347
90.12,2.3816149417706445,12.067289780001374
89.38000000000001,2.219537196473503,11.929706887000066
89.08,2.2769451878838916,11.925829613001042
90.2,2.430479388211535,12.2159799559995
89.02,2.269934314092209,12.167613666000761
90.82000000000001,2.334882071921906,12.090374735998921
90.38000000000001,2.294832347206258,11.904004089999944
89.58,2.427754040183077,11.986065212999165
90.64,2.277185843197992,12.068430196999543
89.98,2.2627719465715446,11.998452597999858
90.25999999999999,2.933045745243108,12.05569018999995
88.58,2.249005159568807,12.638262329999634
88.98,2.1995880552451315,11.922075894000955
89.56,2.3723003011653137,12.352789792999829
90.56,2.2583297038392796,12.484108669999841
89.36,2.2133735977753943,12.092289397000059
90.38000000000001,2.301900471006343,12.20854739599963
89.74,2.2648526848966926,11.9320775340002
89.98,2.5479929563335326,12.27172868299931
91.14,2.3837516986180622,12.193119584999295
88.96,2.2265570577778147,11.949939172998711
88.92,2.2379653071184364,12.405537251999704
91.02,2.365780526403601,12.022846121000839
90.74,2.3474880125321715,12.14612384800057
89.3,2.2115033228360264,12.152448984999864
90.98,2.304639741020176,11.925625617999685
89.78,2.28009053447559,12.034723667000435
89.96,2.3207432367446352,11.954366994999873
90.78,2.3409631807710074,11.79447242599963
90.03999999999999,2.456699408461217,12.152584491001107
91.25999999999999,2.6294962436926914,11.898442054998668
89.62,2.4177123944667445,11.88721034899936
90.36,2.2038954614018555,12.059723268001107
90.08,2.2693111049413552,12.012864690999777
90.03999999999999,2.3515521507445976,11.962955900000452
90.5,2.324876789229104,12.051206897000156
90.58,2.3504194472270377,11.86250172400105
89.78,2.2231097109339846,11.993549198999972
90.2,2.3794832101892456,11.994667392998963
90.08,2.3123343339668447,11.754397623999466
89.72,2.1971109508498063,11.949167292999846
89.56,2.2860451088029885,12.101612119999118
90.14,2.3141114637362246,11.758158018999893
89.82,2.347174212274682,11.907734086998971
90.8,2.397954791039536,11.842983683000057
88.82,2.2401395692108337,11.845387498000491
90.42,2.366314121705781,11.921770864000791
90.10000000000001,2.340278086255383,11.704288368999187
90.75999999999999,2.331076029606025,11.78384361299868
89.28,2.4502910866775993,11.798038347000329
90.48,2.2531011324313646,11.692956397999296
90.60000000000001,2.2158190060596987,11.886972385000263
90.58,2.3140122234868055,11.79379494100067
90.36,2.393240624973346,11.837446947998615
91.52,2.3896107661953034,11.978522324998266
88.72,2.2360017698222365,11.772554295999726
91.08000000000001,2.357000598969947,11.817487291000361
90.84,2.3704789764916363,11.8339683840004
89.34,2.2909012222983347,11.758858982000675
90.24,2.129343610173342,11.919250850000026
90.78,2.326968980802787,11.886225939000724
90.52,2.3428312057332272,11.874721674999819
90.9,2.3021641140099898,11.865912866000144
89.82,2.2153838961005428,11.709991207000712
90.53999999999999,2.359032819090209,11.80447095999989
90.25999999999999,2.244265235140416,11.813467511001363
90.28,2.4929165208769617,11.717255356999885
91.10000000000001,2.4590170136089324,11.972138937000636
90.25999999999999,2.337341419679148,11.935240183000133
91.16,2.2511705752514217,11.942134618000637
90.7,2.2608294566307485,11.821859235000375
89.68,2.1895499483637395,11.883627492001324
90.86,2.3516808549901707,12.061694279000221
91.72,2.318990085572494,12.025887410998621
90.3,2.35473304655064,12.083774867000102
90.56,2.4097967541341894,12.052380885001185
91.58,2.4886002798366023,12.102201785999569
90.25999999999999,2.3305979123480878,12.036088476001169
90.92,2.473827695484311,12.014921637999578
90.2,2.2750596750806573,12.239246623999861
90.0,2.2295519184060715,11.940120359999128
88.44,2.2500588468508282,12.191731662000166
89.3,2.269111599747225,11.905856956998832
90.75999999999999,2.266703169220373,11.874600746001306
90.34,2.856895325428634,12.02213789400048
91.52,2.3867685275991413,11.905570744000215
89.96,2.4205041837247174,11.908483797998997
91.7,2.4758038409749505,12.11166047199913
90.64,2.361299867487699,11.790960471998915
89.4,2.3048914549390247,12.039798515999792
90.8,2.368549608585918,12.063850673999696
89.68,2.20874748392367,11.864859224000611
89.96,2.2938625369850922,12.032992643000398
91.03999999999999,2.3052540115737647,11.893680162000237
89.05999999999999,2.308378264865652,12.119375301999753
89.05999999999999,2.2801760748769944,12.3704160340003
89.52,2.297574668854247,11.816643277001276
89.75999999999999,2.2502448487105497,12.028127225001299
90.64,2.2436346855619327,12.073359996998988
90.0,2.315108791036554,12.09308518800026
90.08,2.2922018426064192,12.136498841000503
90.72,2.272810993984369,11.941423401000065
90.8,2.261034137452433,12.04258809500061
91.08000000000001,2.3937697397984894,12.073257520998595
89.98,2.2928348108783956,11.910544072999983
90.34,2.3310811256376494,12.012370913000268
90.4,2.786036212126339,12.159585370998684
90.72,2.3484567570562436,12.417684494999776
90.66,2.320580788436529,12.039204607001011
91.14,2.2639789935311745,11.939298973000405
90.56,2.3712181667312575,11.954812834999757
89.98,2.2327688455915013,12.010605907000354
90.62,2.3395649410187516,11.929705647000446
91.12,2.276089876717333,11.945306268000422
90.38000000000001,2.3589957859991775,12.086728316000517
89.86,2.3264557176065024,11.817054507000648
90.28,2.4069533402824628,12.012165816999186
89.48,2.4246796069267966,11.884578891998899
89.82,2.3352812312037536,11.787541618999967
89.84,2.255559900253082,12.000935162999667
89.96,2.4053149269380705,11.906210913000905
90.2,2.3323968700752236,11.949975963001634
89.58,2.28485853219147,12.026904284999546
90.58,2.363342145477518,11.726809633000812
90.52,2.2966583210599207,11.884079400999326
91.12,2.3333868557338864,11.939444854000612
89.75999999999999,2.2641556248244714,11.832086366999647
90.64,2.365304214996509,12.024282986001708
90.48,2.3037222931637014,11.810456965000412
89.03999999999999,2.348494965757116,11.791357463998793
91.16,2.3605400832056014,11.893792386001223
91.2,2.6748037946850416,11.87285091099875
89.02,2.3808932090520276,11.794344481000735
90.58,2.276576408499718,12.008393113001148
90.92,2.2524900480156176,11.889401851000002
90.34,2.2707732984768887,11.74693326600027
91.64,2.5184197582653005,11.801536128999942
91.97999999999999,2.3665381267802976,11.97751179199986
89.78,2.30754958721763,11.77934615400045
90.12,2.9486798964549052,12.022377045999747
90.66,2.317851713933794,11.809854278000785
90.53999999999999,2.337354053395059,11.831209246000071
89.7,2.2583293220347547,11.991383619000771
90.9,2.2977806622378973,11.89223184599905
89.1,2.2978860455443435,11.821134203999463
89.58,2.289467796569596,12.020730629999889
89.44,2.256362683512347,11.811069286999555
90.66,2.361352894602535,12.281958272000338
89.66,2.2741745405829796,12.112511552999422
89.66,2.494095651647932,11.839250187000289
90.52,2.3106691977003426,11.99619296000128
89.44,2.2827578226059324,11.92438657599996
91.2,2.292044840675933,11.92784044399923
90.25999999999999,2.3023593467861168,11.97267002099943
89.18,2.1804440997933745,11.92644762600139
90.86,2.310104612933881,11.895360620999782
89.32,2.2495680932022974,11.991450687000906
90.3,2.461335001812328,11.978230488999543
90.74,2.7687608159505652,11.991502384998967
90.32,2.26413720942387,11.840495724998618
90.03999999999999,2.4363313035290535,11.824278481000874
89.64,2.231273697682639,11.954414167001232
90.68,2.355043616394798,11.937407571998847
90.8,2.340766923984628,11.975247333999505
91.60000000000001,2.2784197809137585,11.954189056999894
89.46,2.2896091959396463,12.22102149300008
90.42,2.335917306761424,11.840884123999786
90.7,2.395815137839252,11.932827301001453
90.22,2.2990244252664627,11.864066231000834
90.32,2.2653937753993976,11.86253653300082
90.36,2.478437096802586,12.029373022000073
90.56,2.388369294678921,11.736044605000643
90.60000000000001,2.452846968950523,11.931718595998973
90.82000000000001,2.5680029965470683,11.833754892999423
90.52,2.4149331214906837,12.190624802999082
89.22,2.2485981522704863,12.174584682999921
90.10000000000001,2.30342705788011,11.78584421999949
90.3,2.349792570965392,12.10810666100042
91.16,2.459467256851714,12.017181731000164
90.44,2.502061896427761,12.01213786399967
90.10000000000001,2.2792842596137484,11.841554153001198
91.3,2.7379571614425253,11.803339502999734
90.68,2.3488107048778475,12.065074992999143
90.2,2.2466024021846076,11.861392351000177
90.06,2.375525047600924,12.094384144000287
90.72,2.4283064250414426,11.924729524000213
89.92,2.263434189942137,11.910626760000014
90.82000000000001,2.3530246276588938,11.957716089000314
91.4,2.4246917469588087,11.830619950000255
89.74,2.404378136531316,12.00950326200109
89.7,2.293358665725294,11.998818009999013
91.34,2.395587287771281,11.91338810399975
89.96,2.2468086776652685,12.111272973999803
90.58,2.310789512171127,11.910856586999216
90.60000000000001,2.5617213051172607,11.988464269999895
89.42,2.327612903364072,11.863834715999474
89.52,2.505361681149267,11.76844079500006
90.16,2.274893170664138,11.927429917999689
88.22,2.2983660033977804,11.773347057000137
89.52,2.7526208195282225,12.111509600999852
89.52,2.389197941496814,11.896847281999726
90.36,2.3447456864034577,11.906278508000469
89.25999999999999,2.259388336351429,12.066803088000597
91.0,2.4174318077557517,11.902388608001274
90.64,2.2909879489695624,12.323819076998916
91.0,2.3375662744267567,12.04738225300025
90.28,2.265349255939117,11.989324141999532
90.24,2.3718699377402883,12.036272695000662
90.24,2.173271601828106,12.002386304999163
90.53999999999999,2.325400667495945,12.01352061200123
89.4,2.2790464770447656,11.88631371000156
90.14,2.248304230254853,11.975025952000578
90.42,2.33407859238865,11.902340786000423
89.68,3.202062232212801,12.029210417000286
90.84,2.307391989214175,12.021805734999361
90.74,2.284221937757867,12.050451823000913
91.47999999999999,2.331594436897148,12.105888514999606
89.75999999999999,2.3346341544380955,11.950562988999081
90.88000000000001,2.3878472260575627,11.978439920998426
90.10000000000001,2.2674109901882975,11.89944176499921
90.84,2.302823795233764,11.910502648999682
90.32,2.3754468444120853,12.078669692000403
90.72,2.3661337690839312,11.818784459999733
90.58,2.325273252731435,11.982367237998915
90.22,2.2479562747539794,12.074358086998473
90.16,2.2240525124196338,11.954337318000398
89.72,2.1757132964772357,12.113808640999196
90.25999999999999,2.300123358095676,11.965835385999526
89.64,2.298458840956269,11.925429741999324
91.74,2.3575241582517723,12.002178066000852
89.58,2.2436490581071507,11.831017140000768
91.7,2.3672406740712626,11.961097950999829
90.53999999999999,2.432017657369027,12.184836726000867
90.9,2.4481591248221335,11.92754366400004
90.7,2.3795854185257967,12.040724893000515
90.56,2.31200717072505,12.139901303000443
89.05999999999999,2.3088092217242955,11.920524759998443
89.7,2.1958006200999147,12.109251157000472
90.25999999999999,2.286731524360754,11.871886065999206
90.78,2.392506342324538,11.888472718999765
90.38000000000001,2.209415751906321,11.90939377399991
90.42,2.219263967356082,11.871097629998985
90.12,2.276292777432289,11.983033397998952
89.64,2.2831789696236973,12.025043490999451
89.34,2.1785468327332214,12.100170579000405
89.96,2.462927718411705,12.23380340299991
89.18,2.2751293566616964,12.128937428000427
89.36,2.19466453609184,11.924274547000095
90.62,2.2827480629840524,12.034949252998558
90.88000000000001,2.409890151219889,12.273854434000896
90.78,2.2204325546048094,11.93626010600019
90.68,2.4268695077995015,12.13980984599948
89.8,2.3086971040532918,12.294961137000428
88.58,2.5025258437776587,12.022793616000854
90.34,2.411357678519655,12.236937685000157
88.96,2.1298623723798693,12.732063047998963
90.14,2.2604080018179635,12.222172740999667
90.22,2.3394196439889403,12.398312365001402
90.02,2.371110428729374,12.108231730000625
88.94,2.2198283212383454,12.070701898999687
90.44,2.3855015733847913,12.250607531999776
90.36,2.3655792649280776,11.834840147999785
91.10000000000001,2.392733084857126,12.19406882200019
89.86,2.3079610832012345,12.221411753998837
91.56,2.3456704178100916,12.0003138510001
90.53999999999999,2.193789882910777,12.448223067000072
89.58,2.2559508331940474,12.236857456999132
